projectName,openedDate,resolvedDate,locationName,itemSymptom,assignedGroup,contactType,priorityLevel,taskType
Novelis,4/6/2015 06:58:00,8/19/2016 07:09:00,NSA - Sao Paulo,Novelis Specific Software - Data Issue,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,5/26/2016 06:59:00,8/19/2016 09:51:00,NE - Sierre,Active Directory Group Request,IT Active Directory L2,Phone,3 - Moderate,Catalog Task
Novelis,11/1/2014 06:59:00,8/19/2016 09:46:00,NNA/Corp - Atlanta HQ,Active Directory Group Request,IT Active Directory L2,Phone,3 - Moderate,Catalog Task
Novelis,11/11/2014 06:59:00,8/19/2016 09:43:00,NE - Goettingen,Active Directory Group Request,IT Active Directory L2,Phone,3 - Moderate,Catalog Task
Novelis,2/19/2016 06:59:00,8/19/2016 09:16:00,NNA/Corp - Atlanta HQ,Active Directory Group Request,IT Active Directory L2,Phone,3 - Moderate,Catalog Task
Novelis,2/3/2014 07:03:00,8/19/2016 07:29:00,NSA - Campinas (Collection Center),Oracle - Password Reset,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,9/8/2014 07:04:00,8/22/2016 07:22:00,NNA/Corp - Atlanta HQ,Novelis Specific Software - Access/Permi,IT Service Desk NNA L1,Phone,3 - Normal,Incident
Novelis,9/25/2014 07:04:00,8/19/2016 07:15:00,NSA - Campinas (Collection Center),Oracle - Password Reset,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,4/18/2016 07:10:00,8/19/2016 07:18:00,NSA - Pinda,Call Disconnected,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,4/4/2015 07:14:00,8/22/2016 06:50:00,NNA/Corp - Atlanta HQ,Security - Authorization,IT App SAP-Security L2,Phone,3 - Normal,Incident
Novelis,1/26/2015 07:16:00,8/19/2016 07:47:00,NSA - Pinda,Oracle - All Other Issues,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,2/28/2014 07:17:00,8/19/2016 14:23:00,NSA - Pinda,Oracle - All Other Issues,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,6/8/2015 07:21:00,8/19/2016 10:57:00,NNA - Novi,Metal Materials,SAP Manufacturing Master Data Team,Phone,3 - Moderate,Catalog Task
Novelis,11/22/2015 07:23:00,8/26/2016 10:50:00,NE - Goettingen,Email - Spam/Phishing Email,IT Security L3,Email,3 - Normal,Incident
Novelis,2/20/2016 07:23:00,8/19/2016 14:17:00,NE - Goettingen,Email - Spam/Phishing Email,IT Messaging L2,Email,3 - Normal,Incident
Novelis,6/1/2016 07:25:00,8/19/2016 13:57:00,NSA - Pinda,Desktop Phone,IT Desktop Pinda L2,Phone,3 - Moderate,Catalog Task
Novelis,9/22/2014 07:25:00,8/19/2016 07:33:00,NE - Sierre,SAP - Account Unlock,IT Service Desk NE L1,Phone,3 - Normal,Incident
Novelis,5/13/2014 07:28:00,8/22/2016 11:28:00,NNA/Corp - Atlanta HQ,Metal Materials,SAP Automotive Product Management,Phone,3 - Moderate,Catalog Task
Novelis,12/2/2015 07:30:00,8/19/2016 07:33:00,NSA - Campinas (Collection Center),Windows Configuration,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,10/12/2015 07:31:00,8/19/2016 07:33:00,NNA/Corp - Atlanta HQ,Status Check,IT Service Desk NNA L1,Phone,4 - Low,Incident
Novelis,8/9/2016 07:32:00,8/19/2016 07:34:00,NSA - Pinda,Active Directory - Password Reset,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,8/18/2015 07:35:00,8/19/2016 10:01:00,NE - Crick,Add User to Active Directory,IT FIM AD Request Service Desk L2,Phone,3 - Moderate,Catalog Task
Novelis,12/18/2014 07:37:00,8/22/2016 08:14:00,NSA - Sao Paulo,Novelis Specific Software - Configuration,IT App NSA ATG & DBA L2,Phone,3 - Normal,Incident
Novelis,1/4/2016 07:39:00,8/19/2016 15:56:00,NSA - Sao Paulo,Network All Other Issues,IT Desktop Sao Paulo L2,Walk-in,3 - Normal,Incident
Novelis,10/29/2015 07:40:00,8/19/2016 07:51:00,NSA - Pinda,Software Install,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,5/30/2014 07:42:00,8/19/2016 11:55:00,NE - Zurich,Vendor Master Create/Change,SAP Procurement Master Data Team,Phone,3 - Moderate,Catalog Task
Novelis,1/18/2014 07:42:00,8/19/2016 10:11:00,NSA - Pinda,Outlook - Configuration,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,1/21/2015 07:44:00,8/19/2016 08:37:00,NSA - Pinda,Email - Spam/Phishing Email,IT Service Desk PhishMe L1,Email,3 - Normal,Incident
Novelis,4/15/2015 07:46:00,8/19/2016 10:38:00,NNA - Novi,New eMail Account,IT Messaging L2,Phone,3 - Moderate,Catalog Task
Novelis,8/3/2016 07:47:00,8/23/2016 09:46:00,NNA - Oswego,Employee and Contractor Off Boarding,IT Desktop Oswego L2,Phone,3 - Moderate,Catalog Task
Novelis,8/28/2015 07:47:00,8/19/2016 15:54:00,NNA - Oswego,Employee and Contractor Off Boarding,IT Messaging L2,Phone,3 - Moderate,Catalog Task
Novelis,3/31/2014 07:47:00,8/19/2016 07:53:00,NSA - Campinas (Collection Center),Windows Configuration,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,4/14/2016 07:48:00,8/19/2016 08:17:00,NSA - Pinda,Windows Configuration,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,3/13/2014 07:49:00,8/19/2016 11:10:00,NSA - Pinda,Novelis Specific Software - Access/Permi,IT Infra NSA Account Management L2,Chat,3 - Normal,Incident
Novelis,7/6/2014 07:54:00,8/19/2016 08:25:00,NSA - Pinda,Citrix - configuration,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,11/18/2015 07:54:00,8/19/2016 08:05:00,NSA - Pinda,Active Directory - Password Reset,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,4/21/2015 07:56:00,8/19/2016 15:20:00,NNA - Fairmont,Novelis Specific Software - Software Iss,IT Desktop Dispatch NNA L2,Phone,2 - Urgent,Incident
Novelis,6/6/2016 07:58:00,8/22/2016 03:19:00,NNA/Corp - Atlanta HQ,Novelis Specific Software - Software Iss,IT App NNA Cap Forms L2,Phone,3 - Normal,Incident
Novelis,9/26/2014 08:01:00,8/19/2016 09:54:00,NNA/Corp - Atlanta HQ,Phone Request,IT Desktop Atlanta L2,Phone,3 - Moderate,Catalog Task
Novelis,12/13/2015 08:08:00,8/19/2016 08:16:00,NSA - Pinda,Oracle - How to,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,1/19/2014 08:08:00,1/1/1900 00:00:00,NSA - Sao Paulo,Novelis Specific Software - Software Req,IT App NSA BI & Analytics L2,Email,3 - Normal,Incident
Novelis,7/11/2016 08:10:00,8/19/2016 08:17:00,NNA/Corp - Atlanta HQ,Feedback,IT Service Desk NNA L1,Self-service,3 - Normal,Incident
Novelis,5/30/2014 08:13:00,8/19/2016 15:52:00,NNA - Greensboro,Employee and Contractor Off Boarding,IT Messaging L2,Phone,3 - Moderate,Catalog Task
Novelis,1/31/2016 08:13:00,8/19/2016 14:09:00,NSA - Sao Paulo,Novelis Specific Software - Software Req,IT App NSA BI & Analytics L2,Email,3 - Normal,Incident
Novelis,4/30/2016 08:13:00,1/1/1900 00:00:00,NNA - Greensboro,Employee and Contractor Off Boarding,IT Desktop Greensboro L3,Phone,3 - Moderate,Catalog Task
Novelis,6/24/2015 08:15:00,8/19/2016 08:23:00,NE - Goettingen,Novelis Specific Software - Access/Permi,IT Service Desk NE L1,Phone,3 - Normal,Incident
Novelis,4/25/2016 08:18:00,8/26/2016 05:30:00,NE - Goettingen,Projector Issue,IT Desktop Gottingen L2,Phone,3 - Normal,Incident
Novelis,2/2/2016 08:18:00,8/19/2016 08:22:00,NSA - Utinga,Software Install,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,7/22/2016 08:19:00,8/19/2016 08:23:00,NNA - Oswego,Active Directory - Password Reset,IT Service Desk NNA L1,Phone,3 - Normal,Incident
Novelis,6/19/2016 08:20:00,8/19/2016 08:54:00,NNA/Corp - Atlanta HQ,Metal Materials,SAP Oswego Product Engineers,Phone,3 - Moderate,Catalog Task
Novelis,12/20/2015 08:21:00,9/5/2016 12:08:00,NNA - Oswego,Service Now - All Other Issues,ServiceNow Support L2,Phone,3 - Normal,Incident
Novelis,8/30/2016 08:21:00,8/19/2016 11:06:00,NSA - Pinda,Shared Folder: Creation and Access Request ,IT Infra NSA Account Management L2,Phone,3 - Moderate,Catalog Task
Novelis,2/14/2016 08:23:00,8/22/2016 13:20:00,NSA - Pinda,Novelis Specific Software - Data Issue,IT App NSA Design to Deploy L2,Phone,3 - Normal,Incident
Novelis,4/15/2016 08:23:00,8/19/2016 08:30:00,NSA - Utinga,Status Check,IT Service Desk NSA L1,Phone,4 - Low,Incident
Novelis,4/18/2015 08:25:00,8/19/2016 11:46:00,NNA - Kingston,Vendor Master Create/Change,SAP Procurement Master Data Team,Phone,3 - Moderate,Catalog Task
Novelis,12/7/2014 08:26:00,8/19/2016 11:30:00,NNA - Oswego,Vendor Master Create/Change,SAP Procurement Master Data Team,Phone,3 - Moderate,Catalog Task
Novelis,3/31/2014 08:28:00,8/19/2016 16:02:00,NNA - Kingston,Novelis Specific Software - Data Issue,IT App NNA Cap Shopfloor L2,Phone,3 - Normal,Incident
Novelis,6/9/2016 08:32:00,8/22/2016 13:33:00,NE - Sierre,Sharepoint - Troubleshoot,IT App Global Sharepoint 2013 L2,Self-service,3 - Normal,Incident
Novelis,9/5/2015 08:39:00,8/23/2016 09:57:00,NNA - Oswego,Devices have not reported inventory > 60 Days,IT Desktop Oswego L2,Walk-in,3 - Normal,Incident
Novelis,5/4/2015 08:40:00,8/22/2016 06:34:00,NSA - Pinda,PC / Laptop Peripherals,IT App NSA Plan to Produce L2,Phone,3 - Normal,Incident
Novelis,7/25/2016 08:43:00,8/19/2016 11:15:00,NSA - Pinda,Shared Folder: Creation and Access Request ,IT Infra NSA Account Management L2,Phone,3 - Moderate,Catalog Task
Novelis,2/19/2015 08:44:00,8/19/2016 14:04:00,NSA - Pinda,Oracle - All Other Issues,IT App NSA Oracle Upgrade L2,Self-service,3 - Normal,Incident
Novelis,3/19/2015 08:45:00,8/19/2016 14:43:00,NSA - Sao Paulo,Email - Spam/Phishing Email,IT Messaging L2,Email,3 - Normal,Incident
Novelis,5/24/2016 08:50:00,8/19/2016 09:09:00,NSA - Pinda,Oracle - Password Reset,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,11/16/2015 08:53:00,8/19/2016 09:16:00,NNA/Corp - Atlanta HQ,Active Directory - Password Reset,IT Service Desk NNA L1,Chat,3 - Normal,Incident
Novelis,6/23/2016 08:54:00,8/19/2016 11:14:00,NNA/Corp - Atlanta HQ,Metal Materials,R&D - Development,Phone,3 - Moderate,Catalog Task
Novelis,7/30/2015 08:56:00,8/19/2016 09:05:00,NSA - Utinga,Oracle - All Other Issues,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,5/13/2014 08:58:00,8/22/2016 04:50:00,NNA - Kennesaw R&T,Software Installation Request,IT SCCM Software Distribution Service Desk L2,Phone,3 - Moderate,Catalog Task
Novelis,11/10/2015 09:00:00,8/22/2016 06:36:00,NNA - Novi,Material Characteristics/Class Changes,SAP Manufacturing Master Data Team,Phone,3 - Moderate,Catalog Task
Novelis,5/29/2016 09:01:00,8/30/2016 12:38:00,NSA - Pinda,Oracle - All Other Issues,IT App NSA Order to Cash L2,Phone,3 - Normal,Incident
Novelis,6/22/2016 09:04:00,1/1/1900 00:00:00,NNA/Corp - Atlanta HQ,MS Office - All Other Issues,IT Desktop Berea L3,Phone,3 - Normal,Incident
Novelis,8/18/2015 09:06:00,8/19/2016 11:03:00,NSA - Pinda,Network All Other Issues,IT Infra NSA Network L2,Phone,3 - Normal,Incident
Novelis,1/23/2015 09:06:00,8/19/2016 10:39:00,NSA - Pinda,Printer Device Issue,IT Infra NSA Printer Support L2,Phone,3 - Normal,Incident
Novelis,3/1/2014 09:07:00,8/22/2016 17:16:00,NNA/Corp - Atlanta HQ,Service Now - How to,ServiceNow Support L2,Phone,3 - Normal,Incident
Novelis,2/20/2016 09:07:00,8/19/2016 09:14:00,NNA/Corp - Atlanta HQ,Non IT Questions,IT Service Desk NNA L1,Chat,4 - Low,Incident
Novelis,5/9/2014 09:08:00,8/19/2016 11:17:00,NSA - Pinda,Windows Configuration,IT Desktop Pinda L2,Phone,3 - Normal,Incident
Novelis,2/14/2015 09:08:00,8/19/2016 09:15:00,NNA/Corp - Atlanta HQ,VPN - Add Credentials,IT Service Desk NNA L1,Phone,2 - Urgent,Incident
Novelis,5/14/2014 09:10:00,9/13/2016 05:19:00,NNA/Corp - Atlanta HQ,Software Application Package Creation,IT SCCM L2,Phone,3 - Moderate,Catalog Task
Novelis,8/11/2015 09:10:00,8/19/2016 09:22:00,NE - Goettingen,Novelis Specific Software - Access/Permi,IT Service Desk NE L1,Self-service,3 - Normal,Incident
Novelis,9/13/2014 09:12:00,8/19/2016 09:25:00,NNA/Corp - Atlanta HQ,Status Check Request,IT Service Desk NNA L1,Phone,4 - Low,Incident
Novelis,5/29/2015 09:12:00,8/19/2016 09:24:00,NNA/Corp - Atlanta HQ,Status Check Request,IT Service Desk NNA L1,Phone,4 - Low,Incident
Novelis,7/30/2016 09:13:00,8/26/2016 14:20:00,NNA - Oswego,Peripherals,IT Desktop Oswego L2,Phone,3 - Moderate,Catalog Task
Novelis,3/3/2016 09:13:00,8/19/2016 15:46:00,NNA - Berea,Employee and Contractor Off Boarding,IT Messaging L2,Phone,3 - Moderate,Catalog Task
Novelis,6/11/2014 09:13:00,1/1/1900 00:00:00,NNA - Berea,Employee and Contractor Off Boarding,IT Desktop Berea L3,Phone,3 - Moderate,Catalog Task
Novelis,3/20/2015 09:14:00,8/19/2016 13:26:00,NSA - Pinda,Windows Configuration,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,7/20/2016 09:20:00,8/25/2016 12:20:00,NNA/Corp - Atlanta HQ,Software Installation Request,IT SCCM Software Distribution Service Desk L2,Phone,3 - Moderate,Catalog Task
Novelis,8/21/2016 09:20:00,8/19/2016 09:38:00,NNA/Corp - Atlanta HQ,Novelis Specific Software - Upgrade,IT Service Desk NNA L1,Chat,3 - Normal,Incident
Novelis,6/25/2016 09:23:00,8/24/2016 13:01:00,NSA - Pinda,Oracle - All Other Issues,IT App NSA Oracle Upgrade L2,Self-service,3 - Normal,Incident
Novelis,5/29/2015 09:30:00,8/22/2016 04:52:00,NE - Goettingen,Software Installation Request,IT SCCM Software Distribution Service Desk L2,Phone,3 - Moderate,Catalog Task
Novelis,6/14/2016 09:32:00,8/24/2016 16:57:00,NNA/Corp - Atlanta HQ,General Request - Dimension Data,IT Active Directory L2,Phone,3 - Moderate,Catalog Task
Novelis,6/9/2015 09:34:00,8/19/2016 09:44:00,NSA - Pinda,Oracle - All Other Issues,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,4/1/2014 09:35:00,8/31/2016 10:33:00,NNA/Corp - Atlanta HQ,General Request - Dimension Data,IT Service Desk NNA L1,Phone,3 - Moderate,Catalog Task
Novelis,8/14/2014 09:35:00,8/19/2016 10:02:00,NSA - Pinda,Desktop Phone,IT Infra NSA Printer Support L2,Phone,3 - Moderate,Catalog Task
Novelis,3/16/2016 09:36:00,8/19/2016 14:15:00,NNA - Kingston,Mobile Devices Configuration,IT Desktop Kingston L2,Phone,3 - Normal,Incident
Novelis,3/10/2015 09:37:00,1/1/1900 00:00:00,NSA - Pinda,Oracle - All Other Issues,IT App NSA Oracle Upgrade L2,Chat,3 - Normal,Incident
Novelis,6/6/2014 09:40:00,8/26/2016 10:46:00,NSA - Sao Paulo,Windows Configuration,IT Infra NSA Datacenter L2,Phone,3 - Normal,Incident
Novelis,1/27/2015 09:40:00,8/19/2016 09:46:00,NNA/Corp - Atlanta HQ,Software Installation Request,IT SCCM Software Distribution Service Desk L2,Phone,3 - Moderate,Catalog Task
Novelis,2/7/2015 09:41:00,8/19/2016 09:53:00,NE - Sierre,SAP - Password Reset (Prod),IT Service Desk NE L1,Phone,3 - Normal,Incident
Novelis,8/31/2016 09:47:00,8/19/2016 14:18:00,NSA - Sao Paulo,Novelis Specific Software - Data Issue,IT App NSA ATG & DBA L2,Chat,3 - Normal,Incident
Novelis,3/6/2014 09:47:00,8/19/2016 12:05:00,NNA/Corp - Atlanta HQ,Metal Materials,SAP Manufacturing Master Data Team,Phone,3 - Moderate,Catalog Task
Novelis,3/20/2014 09:51:00,8/19/2016 11:07:00,NNA/Corp - Atlanta HQ,Virus / Malware - All issues,IT Security L2,Phone,3 - Normal,Incident
Novelis,2/25/2015 09:51:00,8/19/2016 10:06:00,NNA/Corp - Atlanta HQ,Network Device Issue,IT Network L2,Phone,3 - Normal,Incident
Novelis,11/27/2015 09:52:00,8/19/2016 13:45:00,NNA/Corp - Atlanta HQ,PC / Laptop Troubleshoot,IT Desktop Atlanta L2,Chat,3 - Normal,Incident
Novelis,12/6/2015 09:56:00,8/30/2016 13:21:00,NNA - Kingston,Service Now - All Other Issues,ServiceNow Support L2,Phone,3 - Normal,Incident
Novelis,11/1/2014 10:02:00,8/19/2016 15:32:00,NE - Crick,New eMail Account,IT Messaging L2,Phone,3 - Moderate,Catalog Task
Novelis,9/5/2015 10:02:00,8/19/2016 10:04:00,NNA - Kingston,Status Check,IT Service Desk NNA L1,Phone,4 - Low,Incident
Novelis,5/26/2015 10:03:00,8/19/2016 10:34:00,NSA - Pinda,Windows Configuration,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,6/14/2015 10:08:00,8/19/2016 14:50:00,NNA/Corp - Atlanta HQ,Metal Materials,SAP Manufacturing Master Data Team,Phone,3 - Moderate,Catalog Task
Novelis,7/14/2016 10:08:00,8/19/2016 10:26:00,NNA/Corp - Atlanta HQ,New eMail Account,IT Messaging L2,Phone,3 - Moderate,Catalog Task
Novelis,11/7/2014 10:08:00,8/19/2016 10:26:00,NNA/Corp - Atlanta HQ,Laptop / Tablet for Order Guides,IT Desktop Atlanta L2,Phone,3 - Moderate,Catalog Task
Novelis,6/6/2014 10:08:00,8/19/2016 10:12:00,NNA/Corp - Atlanta HQ,PC / Laptop Troubleshoot,IT Service Desk NNA L1,Phone,3 - Normal,Incident
Novelis,6/29/2015 10:09:00,8/19/2016 10:15:00,NNA/Corp - Atlanta HQ,PC / Laptop Troubleshoot,IT Service Desk NNA L1,Phone,3 - Normal,Incident
Novelis,1/29/2015 10:10:00,8/19/2016 10:15:00,NNA/Corp - Atlanta HQ,PC / Laptop Troubleshoot,IT Service Desk NNA L1,Phone,3 - Normal,Incident
Novelis,1/27/2015 10:11:00,8/22/2016 16:40:00,NNA/Corp - Atlanta HQ,Service Now - Profile issue,ServiceNow Admin L3,Phone,3 - Normal,Incident
Novelis,3/24/2016 10:11:00,8/22/2016 16:39:00,NNA/Corp - Atlanta HQ,Service Now - Profile issue,ServiceNow Admin L3,Phone,3 - Normal,Incident
Novelis,1/19/2016 10:11:00,8/22/2016 16:38:00,NNA/Corp - Atlanta HQ,Service Now - Profile issue,ServiceNow Admin L3,Phone,3 - Normal,Incident
Novelis,7/20/2014 10:11:00,8/22/2016 16:36:00,,Service Now - Profile issue,ServiceNow Admin L3,Phone,3 - Normal,Incident
Novelis,7/19/2016 10:14:00,8/22/2016 16:28:00,NNA/Corp - Atlanta HQ,Services How to,ServiceNow Support L2,Phone,3 - Normal,Incident
Novelis,6/27/2016 10:15:00,8/19/2016 10:33:00,NSA - Pinda,Novelis Specific Software - Access/Permi,IT Messaging L2,Walk-in,3 - Normal,Incident
Novelis,5/1/2014 10:18:00,8/19/2016 15:29:00,NSA - Pinda,New eMail Account,IT Messaging L2,Phone,3 - Moderate,Catalog Task
Novelis,7/19/2015 10:22:00,8/19/2016 11:06:00,NSA - Pinda,PC / Laptop Peripherals,IT Desktop Pinda L2,Phone,3 - Normal,Incident
Novelis,8/12/2014 10:28:00,8/19/2016 11:04:00,NNA/Corp - Atlanta HQ,New eMail Account,IT Messaging L2,Phone,3 - Moderate,Catalog Task
Novelis,2/22/2015 10:28:00,8/19/2016 10:49:00,NNA/Corp - Atlanta HQ,Laptop / Tablet for Order Guides,IT Desktop Atlanta L2,Phone,3 - Moderate,Catalog Task
Novelis,5/11/2015 10:30:00,8/24/2016 16:21:00,NSA - Pinda,Oracle - All Other Issues,IT App NSA Design to Deploy L2,Phone,3 - Normal,Incident
Novelis,9/24/2015 10:30:00,8/20/2016 13:36:00,NSA - Pinda,Add User to Active Directory,IT FIM AD Request Service Desk L2,Phone,3 - Moderate,Catalog Task
Novelis,8/27/2014 10:32:00,8/26/2016 10:17:00,NNA/Corp - Atlanta HQ,Citrix ? All other issues,IT Incident Coordinator NNA L2,Self-service,2 - Urgent,Incident
Novelis,7/11/2016 10:32:00,8/19/2016 13:04:00,NSA - Campinas (Collection Center),Oracle - How to,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,9/5/2015 10:34:00,8/19/2016 14:24:00,NSA - Pinda,Novelis Specific Software - Data Issue,IT Service Desk NSA L1,Phone,3 - Normal,Incident
Novelis,9/4/2015 10:36:00,8/20/2016 12:45:00,NNA - Novi,Email - Spam/Phishing Email,IT Service Desk PhishMe L1,Email,3 - Normal,Incident
Novelis,11/7/2014 10:37:00,9/13/2016 22:31:00,NSA - Pinda,Oracle - All Other Issues,IT App NSA Oracle Upgrade L2,Self-service,2 - Urgent,Incident
Novelis,8/20/2016 10:38:00,9/2/2016 10:25:00,NE - Zurich,Security - Authorization,IT App SAP-Security L2,Chat,3 - Normal,Incident
Novelis,8/31/2016 10:38:00,8/30/2016 14:42:00,NNA/Corp - Atlanta HQ,Configuration Issue,ServiceNow Support L2,Phone,3 - Normal,Incident
Novelis,11/11/2014 10:38:00,8/19/2016 10:42:00,NE - Latchford,Software Installation Request,IT Desktop Latchford L2,Phone,3 - Moderate,Catalog Task
Novelis,2/7/2016 10:39:00,8/19/2016 10:54:00,NNA - Oswego,Metal Materials,SAP Oswego Product Engineers,Phone,3 - Moderate,Catalog Task
Novelis,2/16/2016 10:52:00,8/19/2016 11:47:00,NNA/Corp - Atlanta HQ,Status Check Incident,IT Service Desk NNA L1,Phone,3 - Normal,Incident
Novelis,12/29/2014 10:54:00,8/19/2016 12:26:00,NNA - Oswego,Metal Materials,SAP Oswego Plant Controllers,Phone,3 - Moderate,Catalog Task
Novelis,2/18/2015 10:56:00,8/22/2016 09:41:00,NSA - Pinda,Novelis Specific Software - Data Issue,IT Desktop Pinda L2,Chat,3 - Normal,Incident
Novelis,2/25/2015 10:57:00,8/19/2016 19:45:00,NNA - Novi,Metal Materials,SAP Oswego Product Engineers,Phone,3 - Moderate,Catalog Task
Novelis,9/8/2015 10:57:00,8/19/2016 14:11:00,NNA/Corp - Atlanta HQ,Metal Materials,SAP Oswego Product Engineers,Phone,3 - Moderate,Catalog Task
Novelis,2/19/2014 10:59:00,8/22/2016 08:38:00,NNA/Corp - Atlanta HQ,Metal Materials,SAP Automotive Product Management,Phone,3 - Moderate,Catalog Task
Novelis,6/10/2014 11:01:00,8/19/2016 13:26:00,NNA/Corp - Atlanta HQ,Metal Materials,SAP Oswego Product Engineers,Phone,3 - Moderate,Catalog Task
Novelis,9/23/2015 11:03:00,8/19/2016 12:47:00,NNA - Oswego,Novelis Specific Software - Password Res,IT Service Desk NNA L1,Phone,3 - Normal,Incident
Novelis,3/6/2016 11:03:00,8/19/2016 12:39:00,NNA/Corp - Atlanta HQ,Customer Master Create ,SAP Tolling Planner,Phone,3 - Moderate,Catalog Task
Novelis,10/30/2015 11:04:00,8/19/2016 14:12:00,NNA/Corp - Atlanta HQ,Metal Materials,SAP Oswego Product Engineers,Phone,3 - Moderate,Catalog Task
Novelis,12/3/2015 11:07:00,8/29/2016 08:56:00,NSA - Sao Paulo,Access Request for Email on Mobile Device,IT Service Desk NNA L1,Phone,3 - Moderate,Catalog Task
Novelis,2/24/2016 11:07:00,8/19/2016 13:43:00,NNA - Oswego,Metal Materials,SAP Oswego Product Engineers,Phone,3 - Moderate,Catalog Task
Novelis,6/19/2015 11:07:00,8/19/2016 11:27:00,NNA/Corp - Atlanta HQ,New eMail Account,IT Messaging L2,Phone,3 - Moderate,Catalog Task
Novelis,12/26/2014 11:09:00,8/19/2016 11:21:00,NNA/Corp - Atlanta HQ,File Share: Access,IT Active Directory L2,Phone,3 - Moderate,Catalog Task
Novelis,1/30/2015 11:14:00,8/19/2016 11:24:00,NNA/Corp - Atlanta HQ,Metal Materials,SAP Tolling Planner,Phone,3 - Moderate,Catalog Task
Novelis,6/15/2014 11:16:00,8/19/2016 12:16:00,NE - Crick,Contractor Information Update,IT FIM AD Request Service Desk L2,Phone,3 - Moderate,Catalog Task
